"MAX_PLAN_DT","PLAN_CTRL_CD","PLAN_CTRL_NUM"
9/20/2002,"N","7568"
9/23/2002,"S","6027"
9/11/2002,"N","7540"
9/11/2002,"S","6022"
9/13/2002,"N","7564"
8/15/2002,"R","3836"
8/19/2002,"S","6010"
8/19/2002,"N","7506"
8/8/2002,"R","3832"
7/29/2002,"N","7516"
7/30/2002,"N","7514"
8/2/2002,"N","7522"
7/25/2002,"S","5994"
7/25/2002,"S","5993"
7/24/2002,"S","5991"
7/18/2002,"N","7474"
7/22/2002,"S","5987"
7/12/2002,"R","3825"
7/17/2002,"N","7493"
7/17/2002,"S","5984"
7/17/2002,"S","5985"
5/15/2002,"R","3805"
6/27/2002,"S","5967"
6/28/2002,"S","5971"
7/1/2002,"S","5973"
7/1/2002,"N","7495"
7/1/2002,"S","5968"
6/14/2002,"N","7482"
6/17/2002,"S","5957"
6/18/2002,"S","5958"
6/14/2002,"S","5932"
6/4/2002,"R","3813"
6/3/2002,"S","5917"
5/28/2002,"S","5933"
5/28/2002,"S","5921"
5/15/2002,"N","7449"
5/21/2002,"N","7456"
5/15/2002,"R","3806"
5/10/2002,"S","5918"
5/10/2002,"N","7438"
5/3/2002,"N","7439"
5/9/2002,"N","7445"
5/14/2002,"N","7448"
5/8/2002,"S","5916"
4/11/2002,"S","5891"
5/2/2002,"R","3797"
5/7/2002,"S","5915"
4/26/2002,"R","3792"
4/26/2002,"S","5905"
5/2/2002,"R","3796"
5/2/2002,"R","3798"
4/18/2002,"S","5899"
4/3/2002,"N","7375"
3/28/2002,"S","5885"
4/2/2002,"N","7416"
3/21/2002,"N","7408"
2/27/2002,"N","7367"
3/5/2002,"N","7394"
2/5/2002,"N","7370"
1/16/2002,"N","7355"
1/14/2002,"S","5834"
1/23/2002,"N","7360"
1/3/2002,"S","5826"
1/3/2002,"S","5820"
1/9/2002,"S","5829"
12/28/2001,"S","5815"
11/23/2001,"S","5797"
12/10/2001,"N","7334"
12/10/2001,"R","3736"
12/10/2001,"R","3735"
11/20/2001,"N","7245"
7/17/2001,"S","5686"
11/26/2001,"S","5799"
11/19/2001,"R","3728"
11/19/2001,"N","7321"
10/31/2001,"S","5768"
10/31/2001,"S","5771"
10/22/2001,"N","7281"
10/26/2001,"N","7308"
10/16/2001,"N","7241"
10/9/2001,"N","7284"
9/28/2001,"S","5744"
10/11/2001,"N","7290"
10/12/2001,"N","7293"
9/25/2001,"S","5741"
9/27/2001,"N","7257"
9/26/2001,"N","7235"
10/1/2001,"N","7271"
8/24/2001,"N","7247"
9/18/2001,"S","5737"
9/21/2001,"S","5739"
8/30/2001,"S","5724"
8/31/2001,"S","5714"
9/10/2001,"S","5733"
9/12/2001,"S","5308"
8/28/2001,"N","7153"
9/4/2001,"S","5729"
8/29/2001,"N","7232"
9/13/2001,"N","7238"
8/17/2001,"N","7242"
8/17/2001,"N","7200"
8/21/2001,"R","3674"
8/3/2001,"S","5674"
8/8/2001,"N","7233"
8/7/2001,"N","7198"
8/8/2001,"R","3687"
8/6/2001,"N","7231"
7/20/2001,"S","5637"
7/10/2001,"S","5680"
7/12/2001,"N","7188"
7/19/2001,"N","7167"
7/13/2001,"S","5684"
7/17/2001,"N","7154"
7/9/2001,"S","5677"
7/9/2001,"N","7193"
6/29/2001,"N","7186"
7/2/2001,"S","5671"
6/6/2001,"R","3652"
6/11/2001,"R","3655"
6/12/2001,"R","3656"
5/24/2001,"N","7150"
5/10/2001,"N","7141"
6/5/2001,"N","7159"
6/6/2001,"R","3653"
6/6/2001,"N","7108"
6/7/2001,"S","5647"
4/11/2001,"S","5552"
5/29/2001,"N","7155"
5/16/2001,"N","7147"
5/9/2001,"N","7139"
5/1/2001,"N","7127"
5/1/2001,"N","7129"
5/2/2001,"R","3640"
5/3/2001,"R","3641"
5/4/2001,"N","7133"
5/4/2001,"N","7104"
4/23/2001,"N","7106"
8/27/1985,"N","2275"
4/17/2001,"S","5615"
4/4/2001,"S","5608"
3/2/2001,"N","6899"
3/14/2001,"R","3617"
3/22/2001,"S","5415"
3/8/2001,"S","5583"
3/12/2001,"S","5589"
2/21/2001,"R","3603"
2/26/2001,"S","5568"
2/28/2001,"N","7053"
3/31/1989,"S","2249"
6/26/1985,"N","2190"
1/18/1989,"N","3207"
4/3/1987,"R","1782"
2/6/1989,"R","2301"
2/13/1989,"R","2304"
1/17/1989,"N","3205"
1/11/1989,"N","3202"
10/13/1988,"S","2190"
3/9/1989,"S","2241"
3/14/1989,"N","3254"
2/24/1989,"R","2319"
11/7/1984,"N","1899"
3/20/1989,"R","2345"
3/23/1989,"R","2348"
2/6/1989,"R","2302"
7/3/1986,"N","2510"
7/15/1986,"N","2520"
7/2/1982,"S","901"
8/1/1988,"R","2189"
1/5/1989,"N","3198"
10/15/1987,"S","2034"
4/21/1988,"R","2109"
1/12/1989,"R","2285"
5/27/1988,"N","3031"
1/19/1989,"R","2291"
12/21/1988,"S","2216"
1/24/1989,"S","2221"
2/15/1989,"N","3229"
12/11/1989,"N","3539"
12/12/1989,"N","3540"
12/15/1989,"R","2496"
12/15/1989,"N","3547"
12/18/1989,"N","3549"
12/20/1989,"N","3550"
2/22/1988,"N","2952"
11/13/1989,"S","2361"
11/13/1989,"R","2477"
11/16/1989,"R","2481"
11/17/1989,"S","2367"
11/17/1989,"N","3516"
11/20/1989,"R","2484"
11/21/1989,"N","3522"
11/27/1989,"N","3525"
11/30/1989,"S","2372"
12/1/1989,"N","3530"
12/6/1989,"N","3533"
12/7/1989,"R","2490"
10/12/1989,"N","3463"
10/13/1989,"R","2472"
10/25/1989,"N","3486"
11/2/1989,"N","3497"
11/8/1989,"N","3505"
9/18/1989,"R","2461"
9/19/1989,"R","2462"
9/20/1989,"S","2337"
9/27/1989,"S","2341"
9/29/1989,"R","2466"
9/29/1989,"N","3448"
10/3/1989,"R","2467"
10/5/1989,"N","3453"
10/10/1989,"R","2470"
8/30/1989,"R","2449"
8/31/1989,"S","2329"
9/1/1989,"N","3415"
9/1/1989,"S","2330"
9/1/1989,"S","2331"
9/5/1989,"R","2454"
11/14/1988,"N","3164"
11/18/1988,"N","3168"
9/18/1989,"N","3429"
8/22/1989,"S","2322"
8/23/1989,"R","2441"
5/19/1989,"R","2389"
6/14/1989,"S","2284"
6/28/1989,"S","2293"
4/3/1989,"R","2355"
4/10/1989,"R","2360"
4/18/1989,"R","2364"
4/18/1989,"R","2365"
4/21/1989,"R","2368"
5/11/1989,"R","2383"
4/28/1989,"N","3294"
5/2/1989,"N","3299"
5/15/1989,"N","3308"
5/30/1989,"N","3316"
6/9/1989,"N","3329"
6/14/1989,"N","3332"
6/15/1989,"N","3335"
6/21/1989,"N","3343"
5/1/1989,"S","2264"
7/15/1988,"N","3039"
3/25/1988,"N","2969"
6/29/1989,"N","3354"
3/22/1989,"N","3267"
4/3/1989,"N","3268"
4/14/1989,"N","3276"
6/28/1989,"R","2416"
7/20/1989,"S","2306"
7/20/1989,"S","2307"
5/30/1989,"S","2279"
6/27/1989,"S","2291"
7/26/1989,"N","3370"
7/28/1989,"N","3374"
7/28/1989,"S","2310"
6/19/1989,"N","3339"
4/14/1997,"S","4388"
4/14/1997,"N","5760"
4/17/1997,"S","4395"
4/21/1997,"N","5770"
7/5/1989,"N","3356"
7/5/1989,"N","3357"
3/20/1997,"S","4355"
3/24/1997,"R","3135"
3/31/1997,"N","5743"
4/2/1997,"N","5746"
4/2/1997,"S","4369"
4/3/1997,"S","4371"
4/3/1997,"N","5748"
4/8/1997,"S","4378"
4/9/1997,"R","3138"
2/28/1997,"S","4325"
3/3/1997,"S","4327"
3/4/1997,"S","4330"
3/10/1997,"S","4340"
3/10/1997,"S","4342"
3/17/1997,"N","5727"
2/4/1997,"N","5684"
2/10/1997,"N","5690"
2/12/1997,"N","5691"
2/18/1997,"N","5696"
2/18/1997,"N","5701"
1/17/1997,"R","3126"
1/17/1997,"S","4267"
1/24/1997,"N","5668"
1/27/1997,"S","4275"
1/28/1997,"N","5673"
1/30/1997,"N","5675"
2/3/1997,"N","5680"
2/3/1997,"S","4289"
12/20/1996,"S","4242"
12/24/1996,"S","4243"
1/6/1997,"S","4257"
1/7/1997,"N","5647"
1/8/1997,"S","4258"
1/13/1997,"S","4266"
11/25/1996,"S","4216"
11/29/1996,"S","4221"
12/2/1996,"S","4225"
12/11/1996,"N","5621"
12/17/1996,"S","4241"
11/8/1996,"R","3113"
11/12/1996,"R","3115"
11/15/1996,"N","5594"
11/21/1996,"S","4215"
10/17/1996,"N","5566"
10/25/1996,"S","4180"
10/28/1996,"S","4183"
9/18/1996,"S","4144"
9/30/1996,"S","4154"
10/7/1996,"S","4165"
8/29/1996,"S","4120"
9/3/1996,"N","5508"
9/9/1996,"S","4134"
9/11/1996,"N","5520"
8/1/1996,"N","5478"
8/5/1996,"N","5480"
8/14/1996,"S","4104"
8/15/1996,"S","4107"
8/16/1996,"S","4110"
8/22/1996,"S","4116"
8/22/1996,"R","3102"
7/1/1996,"S","4057"
7/2/1996,"S","4058"
7/9/1996,"S","4067"
7/10/1996,"S","4071"
7/12/1996,"N","5466"
7/26/1996,"S","4086"
6/5/1996,"N","5437"
6/18/1996,"S","4045"
6/27/1996,"S","4053"
5/6/1996,"N","5415"
5/8/1996,"S","3998"
5/13/1996,"S","4005"
5/15/1996,"S","4010"
5/21/1996,"S","4016"
5/22/1996,"R","3087"
5/22/1996,"N","5426"
4/12/1996,"N","5396"
4/19/1996,"S","3981"
4/25/1996,"S","3985"
4/29/1996,"N","5407"
5/2/1996,"S","3990"
5/3/1996,"S","3993"
3/25/1996,"N","5374"
3/26/1996,"R","3074"
3/26/1996,"N","5375"
3/27/1996,"N","5376"
3/29/1996,"S","3961"
3/29/1996,"S","3962"
3/29/1996,"S","3965"
4/1/1996,"S","3966"
2/26/1996,"S","3918"
2/27/1996,"N","5349"
2/28/1996,"S","3922"
2/28/1996,"N","5352"
3/1/1996,"N","5353"
3/7/1996,"S","3932"
3/8/1996,"N","5360"
3/12/1996,"S","3935"
3/13/1996,"S","3937"
2/1/1996,"S","3889"
2/6/1996,"S","3891"
2/13/1996,"N","5332"
2/15/1996,"S","3908"
2/16/1996,"N","5336"
2/21/1996,"S","3913"
2/21/1996,"N","5338"
2/21/1996,"S","3915"
2/26/1996,"R","3065"
1/16/1996,"S","3864"
1/19/1996,"N","5296"
1/19/1996,"N","5299"
1/19/1996,"S","3870"
1/26/1996,"N","5309"
1/26/1996,"R","3059"
1/26/1996,"S","3882"
2/5/1996,"N","5319"
12/14/1995,"N","5264"
1/16/1996,"R","3057"
11/6/1995,"R","3055"
11/8/1995,"N","5243"
11/9/1995,"S","3824"
11/13/1995,"N","5244"
11/20/1995,"N","5251"
11/21/1995,"S","3831"
10/10/1995,"N","5212"
10/11/1995,"S","3791"
10/11/1995,"N","5216"
10/11/1995,"S","3794"
10/16/1995,"S","3798"
10/19/1995,"S","3805"
10/24/1995,"R","3053"
10/26/1995,"S","3808"
11/2/1995,"R","3054"
9/1/1995,"S","3768"
9/6/1995,"S","3772"
9/12/1995,"N","5186"
9/20/1995,"R","3049"
9/22/1995,"S","3779"
9/22/1995,"N","5200"
9/27/1995,"N","5202"
9/28/1995,"N","5204"
9/28/1995,"S","3782"
10/2/1995,"N","5207"
10/2/1995,"N","5208"
8/10/1995,"S","3746"
8/11/1995,"N","5156"
8/14/1995,"S","3749"
8/22/1995,"S","3752"
8/22/1995,"S","3753"
8/31/1995,"N","5176"
7/11/1995,"N","5131"
7/17/1995,"S","3722"
7/17/1995,"N","5133"
7/19/1995,"N","5135"
7/20/1995,"S","3727"
7/25/1995,"S","3731"
7/25/1995,"S","3732"
7/28/1995,"S","3738"
7/27/1995,"S","3739"
6/19/1995,"N","5111"
6/20/1995,"S","3696"
6/21/1995,"S","3698"
6/21/1995,"S","3699"
6/22/1995,"R","3031"
6/23/1995,"N","5113"
6/26/1995,"N","5116"
6/28/1995,"S","3707"
6/28/1995,"N","5118"
6/30/1995,"S","3709"
7/5/1995,"R","3033"
7/10/1995,"N","5130"
5/12/1995,"N","5091"
5/18/1995,"N","5097"
5/18/1995,"N","5098"
5/19/1995,"S","3674"
5/25/1995,"N","5104"
4/10/1995,"S","3628"
4/17/1995,"N","5068"
4/18/1995,"S","3638"
4/20/1995,"S","3643"
4/26/1995,"S","3648"
4/27/1995,"S","3649"
3/21/1995,"R","3015"
3/21/1995,"N","5048"
3/27/1995,"N","5052"
3/28/1995,"S","3616"
3/28/1995,"S","3617"
4/10/1995,"N","5064"
2/27/1995,"S","3577"
3/3/1995,"R","3009"
3/10/1995,"S","3597"
1/26/1995,"S","3544"
1/31/1995,"S","3546"
1/31/1995,"S","3547"
2/2/1995,"S","3550"
2/2/1995,"N","5008"
2/6/1995,"N","5013"
2/8/1995,"S","3560"
2/9/1995,"N","5018"
2/13/1995,"R","3001"
2/14/1995,"N","5025"
2/16/1995,"N","5027"
12/23/1994,"S","3511"
1/6/1995,"S","3518"
1/20/1995,"S","3533"
11/29/1994,"S","3485"
12/1/1994,"S","3487"
12/1/1994,"S","3489"
12/8/1994,"S","3494"
12/12/1994,"S","3496"
12/14/1994,"S","3498"
12/14/1994,"N","4972"
12/15/1994,"S","3501"
12/19/1994,"S","3503"
12/20/1994,"N","4978"
12/22/1994,"N","4981"
10/27/1994,"S","3446"
11/3/1994,"N","4946"
11/4/1994,"N","4948"
11/4/1994,"S","3452"
11/21/1994,"S","3477"
9/30/1994,"R","2988"
9/30/1994,"N","4919"
10/5/1994,"N","4921"
10/6/1994,"S","3426"
10/6/1994,"N","4923"
10/11/1994,"S","3431"
10/11/1994,"N","4926"
10/14/1994,"S","3438"
10/18/1994,"S","3440"
10/24/1994,"N","4939"
10/25/1994,"N","4940"
9/8/1994,"N","4896"
9/13/1994,"N","4902"
9/14/1994,"N","4906"
9/20/1994,"R","2983"
9/27/1994,"N","4916"
8/18/1994,"N","4876"
8/24/1994,"N","4885"
8/11/1994,"S","3364"
8/25/1994,"S","3377"
8/22/1994,"S","3379"
8/25/1994,"S","3380"
9/1/1994,"S","3387"
9/2/1994,"N","4893"
9/2/1994,"S","3389"
7/19/1994,"N","4836"
7/20/1994,"S","3343"
7/22/1994,"S","3346"
7/26/1994,"N","4848"
6/24/1994,"N","4811"
6/27/1994,"N","4813"
7/1/1994,"R","2976"
7/6/1994,"S","3328"
7/13/1994,"N","4829"
7/13/1994,"N","4830"
7/13/1994,"S","3338"
7/14/1994,"S","3341"
6/1/1994,"N","4791"
6/2/1994,"S","3293"
6/8/1994,"S","3298"
6/17/1994,"N","4803"
6/20/1994,"S","3309"
6/20/1994,"S","3311"
4/29/1994,"S","3266"
5/5/1994,"N","4766"
5/6/1994,"N","4769"
5/10/1994,"N","4771"
5/11/1994,"S","3277"
5/16/1994,"N","4779"
5/19/1994,"R","2962"
3/31/1994,"S","3230"
4/6/1994,"S","3235"
4/11/1994,"N","4746"
4/15/1994,"S","3247"
4/18/1994,"S","3252"
4/19/1994,"S","3253"
4/19/1994,"S","3254"
4/20/1994,"N","4754"
4/21/1994,"S","3257"
4/22/1994,"N","4759"
4/25/1994,"S","3260"
4/26/1994,"S","3262"
3/14/1994,"S","3204"
3/15/1994,"N","4728"
3/16/1994,"R","2956"
3/21/1994,"S","3215"
3/25/1994,"S","3220"
3/30/1994,"S","3226"
3/31/1994,"N","4740"
2/7/1994,"S","3162"
2/10/1994,"S","3167"
2/14/1994,"S","3170"
2/14/1994,"N","4713"
2/14/1994,"S","3174"
2/17/1994,"S","3180"
2/17/1994,"R","2951"
2/22/1994,"N","4718"
2/22/1994,"S","3181"
2/23/1994,"S","3183"
3/2/1994,"R","2953"
3/3/1994,"S","3195"
1/10/1994,"N","4685"
1/12/1994,"S","3136"
1/13/1994,"N","4690"
1/19/1994,"S","3144"
1/24/1994,"S","3150"
1/24/1994,"S","3151"
1/27/1994,"S","3154"
1/31/1994,"N","4698"
1/31/1994,"S","3157"
11/24/1993,"N","4661"
11/24/1993,"N","4662"
12/2/1993,"S","3108"
12/8/1993,"N","4667"
12/15/1993,"S","3115"
12/22/1993,"N","4673"
12/23/1993,"N","4674"
12/23/1993,"S","3123"
12/29/1993,"N","4677"
12/30/1993,"S","3124"
1/3/1994,"S","3127"
1/10/1994,"N","4684"
11/1/1993,"N","4638"
11/2/1993,"S","3090"
11/15/1993,"N","4647"
11/16/1993,"N","4648"
11/18/1993,"N","4654"
11/23/1993,"N","4659"
9/28/1993,"S","3059"
9/28/1993,"N","4613"
10/4/1993,"S","3067"
10/4/1993,"S","3068"
10/5/1993,"S","3070"
10/8/1993,"N","4625"
10/19/1993,"S","3076"
10/22/1993,"S","3078"
8/17/1993,"R","2912"
8/23/1993,"S","3043"
8/26/1993,"N","4591"
8/27/1993,"R","2915"
9/2/1993,"N","4596"
9/3/1993,"S","3048"
9/3/1993,"N","4597"
9/14/1993,"R","2921"
7/12/1993,"S","3012"
7/23/1993,"S","3018"
8/5/1993,"R","2908"
8/9/1993,"N","4579"
6/15/1993,"N","4530"
6/16/1993,"S","2993"
6/17/1993,"N","4532"
6/25/1993,"N","4541"
7/6/1993,"N","4551"
7/8/1993,"S","3009"
7/9/1993,"S","3011"
4/14/1993,"S","2948"
4/16/1993,"N","4482"
4/20/1993,"R","2879"
4/21/1993,"N","4484"
4/22/1993,"N","4488"
4/22/1993,"S","2951"
4/23/1993,"R","2880"
4/28/1993,"N","4492"
5/3/1993,"R","2883"
5/10/1993,"N","4503"
3/16/1993,"S","2927"
3/18/1993,"N","4459"
3/31/1993,"R","2874"
3/31/1993,"N","4469"
4/8/1993,"N","4474"
4/14/1993,"S","2946"
2/17/1993,"S","2905"
2/18/1993,"S","2908"
2/19/1993,"N","4438"
2/24/1993,"R","2864"
3/1/1993,"S","2913"
3/2/1993,"S","2914"
3/5/1993,"N","4447"
3/12/1993,"R","2869"
5/25/1993,"N","4515"
6/4/1993,"R","2893"
6/8/1993,"N","4522"
6/14/1993,"S","2989"
6/15/1993,"S","2990"
12/9/1992,"S","2878"
12/11/1992,"S","2879"
12/23/1992,"N","4409"
12/28/1992,"R","2852"
1/22/1993,"S","2893"
1/29/1993,"S","2897"
10/30/1992,"S","2855"
11/2/1992,"N","4378"
11/2/1992,"N","4380"
11/3/1992,"N","4382"
11/6/1992,"S","2858"
11/17/1992,"R","2845"
12/1/1992,"S","2870"
9/11/1992,"R","2829"
9/30/1992,"N","4362"
10/8/1992,"N","4368"
10/13/1992,"S","2842"
10/23/1992,"S","2851"
8/20/1992,"S","2814"
8/27/1992,"S","2818"
8/28/1992,"S","2822"
9/2/1992,"N","4344"
9/10/1992,"N","4350"
9/11/1992,"S","2826"
6/16/1992,"N","4310"
6/19/1992,"S","2782"
6/19/1992,"S","2783"
7/1/1992,"N","4316"
7/2/1992,"N","4317"
7/13/1992,"N","4320"
7/20/1992,"S","2796"
8/3/1992,"S","2805"
4/13/1992,"N","4284"
4/21/1992,"N","4286"
5/18/1992,"N","4299"
5/20/1992,"R","2803"
6/1/1992,"N","4305"
6/10/1992,"R","2806"
6/10/1992,"R","2807"
2/21/1992,"S","2752"
2/24/1992,"R","2789"
2/24/1992,"S","2751"
2/26/1992,"N","4253"
3/4/1992,"N","4261"
3/13/1992,"N","4265"
3/16/1992,"S","2760"
3/23/1992,"N","4271"
4/2/1992,"N","4278"
4/3/1992,"N","4279"
1/13/1992,"N","4221"
1/16/1992,"S","2735"
1/16/1992,"N","4224"
1/17/1992,"N","4225"
1/17/1992,"N","4226"
1/28/1992,"N","4231"
2/19/1992,"R","2785"
4/13/2009,"R","4937"
2/2/2001,"R","3593"
3/17/2009,"N","9357"
5/7/2009,"R","4944"
11/2/2006,"N","8857"
6/1/2009,"N","9384"
5/19/2009,"R","4946"
5/26/2009,"N","9382"
6/23/2009,"S","7322"
6/16/2009,"S","7329"
7/13/2009,"S","7330"
6/1/2009,"S","7327"
7/7/2009,"N","9403"
7/7/2009,"N","9404"
9/10/2009,"N","9410"
8/4/2009,"R","4965"
8/10/2009,"N","9417"
8/17/2009,"N","9420"
9/30/2009,"N","9424"
9/24/2009,"N","9426"
10/14/2009,"R","4976"
10/20/2009,"N","9444"
12/22/2009,"N","9443"
11/5/2009,"N","9453"
12/1/2009,"N","9455"
12/10/2009,"N","9470"
10/12/2010,"N","9478"
4/8/2010,"N","9480"
3/26/2010,"N","9485"
3/24/2010,"S","7379"
3/25/2010,"R","5005"
6/22/2010,"N","9491"
12/17/2010,"N","9493"
2/17/2010,"S","7387"
3/29/2010,"R","5028"
4/5/2010,"R","5020"
4/7/2010,"R","5031"
4/1/2010,"N","9513"
4/2/2010,"N","9517"
4/9/2010,"R","5033"
4/12/2010,"R","5035"
4/19/2010,"S","7401"
5/3/2010,"R","5039"
5/3/2010,"R","5041"
8/26/2010,"S","7422"
5/13/2010,"N","9527"
6/2/2010,"S","7430"
10/4/2010,"R","5058"
9/21/2010,"R","5060"
12/16/2010,"S","7436"
5/25/2011,"N","9539"
9/23/2010,"R","5071"
2/10/2011,"S","7439"
11/30/2010,"R","5082"
11/29/2010,"R","5088"
7/28/2011,"R","5089"
5/18/2011,"R","5108"
2/28/2011,"R","5110"
6/14/2011,"R","5113"
1/10/2011,"R","5119"
5/5/2011,"R","5124"
1/20/2011,"R","5127"
2/28/2011,"N","9555"
5/5/2011,"N","9557"
7/19/2011,"N","9559"
5/20/2011,"R","5135"
5/24/2012,"S","7466"
7/7/2011,"N","9560"
2/25/2011,"R","5136"
9/13/2011,"R","5139"
5/18/2011,"R","5151"
9/27/2011,"S","7473"
7/11/2011,"N","9570"
4/12/2011,"R","5165"
4/15/2011,"R","5167"
5/9/2011,"R","5182"
5/17/2011,"R","5187"
8/22/2011,"S","7482"
6/6/2011,"R","5192"
1/10/2012,"S","7485"
6/9/2011,"R","5203"
10/13/2011,"N","9581"
10/31/2011,"N","9583"
12/21/2011,"N","9589"
8/5/2011,"R","5232"
4/29/2013,"R","5233"
9/6/2011,"R","5237"
8/1/2011,"R","5238"
9/13/2011,"R","5239"
8/3/2011,"R","5242"
8/5/2011,"R","5248"
11/13/2012,"R","5251"
8/5/2011,"R","5253"
10/6/2011,"R","5254"
11/14/2011,"N","9592"
8/10/2011,"R","5259"
8/10/2011,"R","5266"
11/5/2012,"R","5267"
8/12/2011,"R","5273"
8/16/2011,"R","5275"
8/26/2011,"R","5286"
8/26/2011,"R","5288"
3/19/2012,"R","5302"
11/10/2011,"N","9595"
9/16/2011,"R","5312"
9/20/2011,"R","5316"
9/9/2011,"S","7510"
9/23/2011,"R","5322"
9/28/2011,"R","5326"
1/14/2012,"N","9599"
3/21/2012,"R","5331"
10/6/2011,"R","5334"
10/20/2011,"R","5351"
10/21/2011,"R","5354"
10/21/2011,"R","5356"
12/20/2011,"R","5368"
12/6/2011,"R","5370"
1/31/2012,"S","7524"
5/1/2012,"S","7525"
12/6/2011,"R","5392"
1/8/2013,"N","9611"
11/23/2011,"R","5395"
12/13/2011,"N","9612"
12/8/2011,"R","5401"
2/15/2012,"R","5402"
3/26/2012,"S","7536"
12/14/2011,"R","5404"
2/24/2012,"N","9616"
1/9/2012,"R","5418"
1/17/2012,"R","5439"
1/23/2012,"R","5445"
12/13/2012,"R","5447"
9/26/2012,"N","9627"
5/9/2012,"R","5454"
4/11/2012,"N","9629"
2/20/2012,"R","5468"
9/6/2012,"R","5494"
4/3/2012,"R","5522"
3/26/2012,"R","5524"
4/30/2012,"R","5540"
6/4/2012,"R","5551"
5/4/2012,"R","5554"
7/13/2012,"N","9648"
8/27/2012,"R","5561"
5/23/2012,"R","5582"
5/29/2012,"R","5583"
5/26/2012,"R","5587"
5/29/2012,"R","5589"
6/15/2012,"R","5596"
7/30/2012,"R","5597"
6/1/2012,"R","5602"
6/1/2012,"R","5603"
10/3/2012,"S","7565"
6/6/2012,"R","5607"
6/8/2012,"R","5611"
7/26/2012,"R","5643"
7/18/2012,"N","9656"
12/3/2012,"S","7576"
8/6/2012,"R","5657"
8/9/2012,"R","5658"
8/8/2012,"R","5660"
10/12/2012,"N","9662"
8/24/2012,"S","7581"
9/4/2012,"R","5671"
9/18/2012,"R","5672"
9/27/2012,"R","5681"
10/9/2012,"R","5692"
11/9/2012,"R","5694"
1/8/2013,"R","5737"
11/15/2012,"R","5743"
11/19/2012,"R","5745"
9/24/2013,"N","9673"
2/7/2013,"N","9681"
1/18/2013,"R","5787"
3/5/2013,"R","5789"
3/11/2013,"N","9684"
4/17/2013,"R","5790"
1/30/2013,"R","5791"
2/4/2013,"R","5793"
1/22/2013,"R","5795"
9/24/2018,"N","10028"
3/14/2013,"S","7603"
4/10/2013,"N","9690"
2/15/2013,"R","5817"
2/19/2013,"N","9698"
2/19/2013,"R","5828"
2/19/2013,"R","5829"
3/12/2013,"R","5834"
3/28/2013,"R","5854"
5/7/2013,"R","5859"
5/22/2013,"S","7607"
4/15/2013,"R","5866"
4/17/2013,"R","5870"
6/11/2014,"S","7610"
6/5/2013,"R","5874"
11/4/2014,"N","9718"
8/8/2013,"R","5884"
5/16/2013,"R","5887"
9/17/2013,"N","9723"
6/10/2013,"N","9724"
12/17/2014,"S","7618"
6/3/2013,"R","5892"
9/27/2013,"N","9726"
7/17/2013,"N","9727"
6/12/2013,"R","5902"
7/8/2013,"N","9731"
7/16/2013,"R","5918"
7/9/2013,"R","5921"
7/15/2013,"R","5926"
8/30/2013,"R","5937"
7/23/2013,"R","5940"
8/28/2013,"R","5944"
9/25/2013,"S","7625"
8/20/2013,"S","7626"
9/11/2013,"R","5961"
3/14/2014,"N","9740"
4/30/2014,"S","7633"
9/23/2013,"R","5979"
10/17/2013,"R","5994"
1/6/2014,"N","9757"
10/29/2013,"R","6004"
12/11/2013,"R","6016"
9/10/2014,"R","6031"
1/14/2014,"N","9764"
12/18/2013,"R","6034"
12/19/2013,"R","6036"
4/16/2014,"N","9766"
5/1/2014,"R","6040"
12/16/2013,"R","6046"
2/6/2017,"R","6047"
1/15/2014,"R","6048"
1/7/2014,"N","9774"
1/8/2014,"R","6053"
2/13/2014,"N","9778"
1/31/2014,"R","6064"
2/19/2014,"R","6082"
4/15/2014,"R","6084"
2/28/2014,"N","9786"
3/19/2014,"R","6089"
3/12/2014,"R","6091"
3/19/2014,"R","6096"
8/4/2014,"N","9792"
5/6/2014,"S","7669"
4/4/2014,"S","7670"
5/16/2014,"N","9802"
5/15/2014,"R","6130"
5/14/2014,"R","6132"
4/5/2017,"R","6144"
6/13/2014,"R","6146"
9/10/2014,"R","6147"
6/16/2014,"R","6149"
6/17/2014,"N","9810"
4/6/2015,"N","9811"
7/8/2014,"N","9813"
6/30/2014,"R","6159"
12/11/2014,"N","9822"
8/18/2014,"R","6186"
11/5/2014,"R","6187"
9/16/2014,"R","6192"
1/20/2015,"R","6195"
4/24/2018,"R","6694"
9/4/2014,"R","6199"
9/29/2014,"R","6200"
9/10/2014,"R","6201"
3/27/2015,"S","7706"
11/17/2014,"N","9834"
9/24/2014,"R","6211"
10/10/2014,"R","6215"
11/17/2014,"N","9835"
9/29/2015,"R","6218"
10/9/2014,"R","6220"
12/12/2014,"S","7711"
11/18/2014,"N","9840"
11/4/2014,"R","6235"
11/7/2014,"R","6236"
11/18/2014,"R","6240"
1/22/2016,"N","9846"
4/7/2015,"N","9851"
3/9/2015,"N","9854"
12/22/2014,"R","6259"
1/13/2015,"S","7727"
1/13/2015,"N","9860"
3/4/2015,"R","6273"
3/31/2015,"S","7735"
1/15/2016,"N","9871"
4/27/2015,"N","9874"
4/1/2015,"R","6297"
6/10/2015,"S","7743"
3/26/2015,"R","6306"
5/13/2015,"R","6312"
4/15/2015,"R","6313"
5/7/2015,"R","6323"
6/29/2015,"S","7748"
5/15/2015,"R","6324"
1/28/2016,"S","7750"
6/9/2015,"R","6338"
